,RHA015__A549__turquoise,RHA016__A549__turquoise,RHA017__A549__turquoise,RHA018__A549__turquoise,RHA028__A549__turquoise,RHA029__A549__turquoise,RHA030__A549__turquoise,RHA031__A549__turquoise,RHA032__A549__turquoise,RHA033__A549__turquoise,RHA034__A549__turquoise,RHA035__A549__turquoise,RHA036__A549__turquoise,RHA037__A549__turquoise,RHA038__A549__turquoise,RHA039__A549__turquoise,RHA040__A549__turquoise,RHA041__A549__turquoise,RHA042__A549__turquoise,RHA043__A549__turquoise,RHA044__A549__turquoise,RHA045__A549__turquoise,RHA046__A549__turquoise,RHA047__A549__turquoise,RHA048__A549__turquoise,RHA049__A549__turquoise,RHA050__A549__turquoise,RHA051__A549__turquoise,RHA052__A549__turquoise,RHA053__A549__turquoise,RHA054__A549__turquoise,RHA055__A549__turquoise,RHA056__A549__turquoise,RHA057__A549__turquoise,RHA058__A549__turquoise,RHA059__A549__turquoise,RHA060__A549__turquoise,RHA061__A549__turquoise,RHA062__A549__turquoise,RHA063__A549__turquoise,RHA064__A549__turquoise,RHA065__A549__turquoise,RHA066__A549__turquoise,RHA067__A549__turquoise,RHA068__A549__turquoise,RHA069__A549__turquoise,RHA070__A549__turquoise,RHA071__A549__turquoise,RHA072__A549__turquoise,RHA073__A549__turquoise,RHA074__A549__turquoise,RHA075__A549__turquoise,RHA076__A549__turquoise,RHA077__A549__turquoise,RHA078__A549__turquoise,RHA079__A549__turquoise,RHA080__A549__turquoise,RHA081__A549__turquoise,RHA082__A549__turquoise,RHA084__A549__turquoise,RHA085__A549__turquoise,RHA086__A549__turquoise,RHA087__A549__turquoise,RHA088__A549__turquoise,RHA089__A549__turquoise,RHA091__A549__turquoise,RHA092__A549__turquoise,RHA093__A549__turquoise,RHA094__A549__turquoise,RHA095__A549__turquoise,RHA096__A549__turquoise,RHA097__A549__turquoise,RHA098__A549__turquoise,RHA099__A549__turquoise
HSP90AA1,9.359178517778862,9.02934797074379,9.441014467707912,9.641759151885111,8.481480591098208,8.625792845646542,8.908437657376956,9.49129795269266,8.040596586478182,9.263341978921416,9.080633682177814,8.754693793992093,9.88154532778199,10.266564029983188,9.27266943813505,9.08544855791497,9.271049769656255,9.801325205829245,9.549526711418064,9.476280416672347,8.191128324016036,7.929134109555875,8.126936730629165,9.311873169125825,9.784858920242195,9.478998087074281,9.20672379903294,6.861880945356152,7.040026641534502,7.128396517681476,9.067837667391276,8.195692087255862,9.307822389103857,8.495151491587075,8.861071393062089,7.447017083946625,8.780657868428603,8.72701167883156,9.708404534564233,8.633848932736335,9.526878691384265,9.978867731459852,8.677487100623283,9.655900964389536,8.280575923559581,8.803530580193405,3.8292203995217458,8.595641651598555,10.179722522558905,5.945902616531976,10.395330622921906,10.47192918764169,6.778340011285518,7.0526875912033,9.082308740452707,9.467448638275988,9.052880465053741,9.103043841169114,5.792415502739307,9.071542807992602,8.884948906409958,10.434909650808796,10.078391014477807,9.989380307005211,9.540641465258844,8.803998687381169,9.062874538525353,10.114523197399611,9.017841199419964,8.583195620588858,9.714781276332287,8.641495452954192,9.212389379823621,8.176896185806354
OCIAD2,8.096694073859037,8.463867636633632,0.0,9.037637548522701,6.579768476806087,4.004905829477478,9.04077190886433,9.56658686141751,0.9578098741110118,0.0,6.928654569900175,0.0,8.016139702655252,5.909281083319312,7.635007025620751,8.826573909005981,0.0,8.647692260814637,8.516688888403321,0.0,7.582571056097475,7.788992329018221,0.0,8.387810556021,9.541739391269921,0.0,9.453140970855094,8.48398502206215,9.960928667311697,8.151229691805586,1.3458732205586859,0.0,8.82704095329839,0.0,0.0,7.29751242819439,6.8764678327063455,6.770459076793153,5.150977964999927,9.782854095975267,0.0,8.436111855943029,0.0,6.4477924113841905,7.668537561321739,0.0,2.60446041919897,7.234721647354117,0.0,0.0,8.657043283977917,9.683987630388696,9.778432008582586,0.0,8.489759670419549,5.984352375303561,0.0,0.0,0.0,4.398500871272644,7.850686926923589,8.03737673061382,9.251186503524336,8.035882296144678,0.0,0.0,9.568265869940255,9.14069686803137,0.0,8.795529950490165,2.031059893055367,7.903158811119866,9.713731895513392,10.419939116452683
SETD5,6.95185585084655,8.461237954714122,8.250198918265555,3.622567289443257,5.751913555927055,0.0,4.894206610096102,5.13346488779486,3.298184670243263,2.564363534221618,2.473290778155734,2.7759354883017875,3.60971950887704,6.424520724057973,0.45041788968557694,5.340426965516145,0.0,6.062568598316903,5.063395081288509,1.3470703154882568,10.517374127013113,7.201575054466752,0.0,7.616850216103876,6.94421424171517,6.574841744133427,3.2702373838720282,0.9746541203965696,0.0,6.159160912023967,4.003278403446478,1.5612968056339667,7.713338395657913,7.3739178650175505,0.0,8.674866663134926,5.409010693457454,3.4089020342816787,8.139643436377478,7.284782466740952,4.455399558755121,2.737182703432797,7.804486003132515,3.408798800483838,2.8173551573533313,0.25757189243716705,2.7707909964307555,7.499598774505184,8.577315522928876,9.742432392593207,2.6516717014724938,0.0,5.465918975166156,0.30077974532110185,6.00261926826396,7.289115151087722,0.1664686555318461,2.8033572451542157,5.865079967128896,0.5576727977670848,1.9177601674412865,6.443067860750395,10.378056374211887,0.0,3.300195491369756,9.259792686328504,5.793747652840966,7.7314412306060305,1.8794117087942528,8.808848368662822,10.437169467880112,7.7832274498503615,5.179280136891162,0.0
SUMO2,7.728614414492688,8.030380223810624,7.848522793263,8.991161835993605,6.530729370976775,8.818074029282288,8.699423231170398,7.791045644464964,8.458086662442698,6.159114480046392,8.492249782924013,9.658600672230964,10.20651380615209,8.573321503035382,7.799255714307654,8.779683246283223,8.502632935082918,7.596845716369399,6.102410383062818,9.390007692153118,8.07265249717483,5.936465983060527,7.83738825244741,8.603392676224392,8.834177108456187,9.210678648552145,6.140244907109087,9.332260378172183,7.3598988726301675,8.388680342016311,3.035645022186595,8.362303306419513,7.81299871774955,7.960135186901549,10.758431440900267,8.084484209957994,8.352824720007952,7.304894298032708,7.187055089968057,9.58832111963468,8.512574558147012,8.414321609697044,7.60827700289707,7.331696260527505,8.197521421036123,7.643120227617565,1.3706051141811701,7.660145682408178,9.733334001724584,7.712953383635567,9.862203399053223,9.375271895101289,3.528021139611554,8.314497144474483,2.4274452684516525,8.739102130485,0.0,7.82300413202706,3.628038648230172,8.253601697820248,8.850677551844125,8.346566919099205,9.077093422676356,7.040245877775191,0.0,8.577953692263057,9.27155873750737,8.999131867620335,7.043574173305755,8.621326628039977,6.83357323422371,8.359701250090495,8.879515861009429,7.961739072604138
SLC3A2,8.090403576437526,6.830242645759886,4.322512268091832,4.307836502462271,5.311957155818989,5.7043103768448855,6.687522657616514,5.174022842055414,0.0,3.0513651405701383,1.907936651087901,7.481815573617863,6.682025441131973,6.597262990369757,8.03264638032572,4.431415699477527,10.516162924247046,10.138118177614613,3.3363048138693023,6.39983758802549,5.285220945789718,7.0307774719925415,8.343985140130817,7.986422312928323,5.366881696550909,2.1365589050869636,9.536120913624108,9.633923383590925,2.5288113313554117,5.715390974877219,6.442822437047932,0.0,5.793149378206148,6.750780668129546,9.56719936497434,8.363596006695571,0.0,5.365122092431387,7.460029885130292,8.87779332037437,6.552032711374678,6.164890840787645,0.0,8.239374172129352,7.538476084194312,7.936620273240851,0.0,5.058463701860109,0.0,2.212435490383611,4.3735020553746216,1.8353703287232905,5.046154881116493,5.152739130969498,6.009709950470909,8.079884736250268,1.940076520479553,7.702706020232396,9.521194072465972,6.802723141976577,7.828796576436454,0.0,9.913513271656198,0.0,0.0,7.870494186405957,8.089508743897024,7.999864740999552,3.922587970424964,6.717402250689879,0.0,7.12323163416906,8.128592419054861,4.509537504113891
SOD1,7.209121897611637,8.558841597372107,2.8393247426106467,7.823494624712857,5.088620775689325,9.157041183000988,8.00065357312642,5.40760428301237,6.487807884271725,6.691771430776307,0.0,9.231456409643137,8.203078772678449,8.530550696925708,7.615813525189733,8.84823483142954,9.43325993743882,7.024995562496967,5.896012644245195,8.7072728439119,9.425226395588801,8.823953116405058,8.763912792049716,8.077456652400587,9.766056766956492,6.946017288778322,4.387865686737309,0.0,10.510635614997136,8.681104855263392,1.3542998147727234,7.735434172381141,7.243097799545127,3.0434530004244946,10.20775866617494,8.791087983707719,8.535287042571271,8.276245400429554,8.615511936204436,8.635268284815469,8.480341876301265,8.031714985287707,8.701607966711915,5.924741257647057,7.774121553620509,5.973491887794695,9.533551668317484,8.075933680579466,0.0,7.413221717226499,8.480410547692497,7.915730023792326,7.405643552791959,9.153666024178776,7.754406523648965,7.278691048754935,7.972123963872661,7.774899045280758,7.5263896879640075,7.541731648685879,8.329800822114406,7.090853430451113,7.543387615370142,9.337579534746345,7.531350266772792,9.406438879540842,8.284662185483166,6.470388813688461,7.545667261558225,6.329798131779856,3.2344967220794008,7.9783500978003925,7.592681272956052,9.035629407795858
SUMO1,9.072430091653626,9.050615967950778,5.5640732557369414,8.674739576144827,8.582578582580283,8.545570739428278,8.985255634100554,8.755037775070317,9.836100864284727,8.897101232677633,6.850874415720346,10.226713224618962,9.069138235190906,8.879577123506184,9.359560702035267,8.954492963139696,8.518932423387689,8.506787573020683,9.797171899067047,7.637805841826399,6.860205506935129,8.048835585321152,8.619357984056249,8.23246889628851,7.785060067138633,8.981119134914332,7.060587860595636,8.327013637863985,7.885629269683908,7.562547724199122,4.506024271260742,4.826304416031574,9.18956761770606,9.852615335112217,6.495424951747028,8.973579707610748,8.89501172607254,9.781951425016862,9.34323013955347,8.928616081413285,8.029198867819787,8.976807535293764,9.487120516233926,6.4238924237673025,7.148700277898526,0.0,2.154275351150241,8.963072356076552,0.0,6.23179142463997,8.765561266248657,9.140661084432068,7.300727772414895,8.789331490485681,9.859303377554332,8.946917967985833,6.774339029936436,8.688603507589749,9.08651045431662,7.974466216139725,8.297760016941501,9.520430106321173,8.203705267435643,7.455688876291454,4.379198127243131,8.749172207686751,9.3526327462346,7.691589995690318,7.051937583028118,9.629207242405439,5.242232829888252,8.953046932214534,9.23567201966604,9.280775409013952
ATR,8.028607826867136,2.5376464465912902,6.615486923555038,0.0,8.471849952786293,1.9202818653304916,0.5251107043862951,0.0,4.993968666876342,0.0,4.192028419461556,0.0,5.5503189147717,0.9105085663333702,6.189445060412482,0.0,0.0,9.741251240170614,5.959700614892798,0.0,0.0,5.603638212865735,5.2248429205712705,7.152761436103307,4.386769568392006,1.2969683172757254,6.461959038084251,0.0,0.0,5.165425600425715,8.512001645396326,2.785050386564543,3.3125373929766444,6.7621760433654465,2.484656325353276,2.156752553965874,0.0,4.9913132212572515,0.41047787734441565,0.26800912813193334,3.1359534335653794,0.0,0.0,5.138851322017432,5.755830289136907,0.16019995133350362,4.094312088073453,7.285198747521626,2.6298415172788356,4.099244700710254,0.0,0.0,10.955025040233561,7.207912368487687,0.0,1.5687082856137275,0.0,0.0,7.155091435903389,7.432299691020271,0.0,0.9336277768607303,0.0,5.958200045762345,0.0,0.0,6.43095594349306,0.0,4.837383206109434,0.0,8.386375555137674,8.189473723938072,8.225255646498598,0.0
NAMPT,7.355448007035179,8.619695447143645,7.967404963237218,7.3192927709725595,6.358651200892887,0.6649133091050901,8.791214993981233,6.913834859583798,6.6703729928389475,7.479836839195904,7.130807346127509,0.0,8.802008990087193,7.770591219555997,8.620263820619357,6.828961552317316,8.862457590586244,5.494908372366851,8.588208666788992,7.873640970049106,7.402082603082752,8.572378118099659,1.9373067233806407,5.994615926899301,8.721543552387656,0.0,6.061886339261103,7.353208590936056,7.785720547484188,5.923042186925465,5.184712720693866,1.290978726360617,6.036052695902051,1.8965779893476211,4.461476173080929,8.717302850334688,8.760969383256963,7.4800146324208985,9.594908655865128,9.050713906893815,7.824793306253992,8.021118786413187,8.301989964879102,7.177210219897686,9.342116903445275,8.067342928909834,10.390555916382747,7.578063172239573,1.4174663946525872,0.0,9.583801114716346,8.195780656830602,1.597178353115781,9.079370110347572,2.9426308545890048,9.139124108163895,6.933631647813393,7.703571403975427,8.894096235390483,8.60752266026558,9.445321153185658,2.5110834042710004,9.520127550324851,8.610087294452766,7.441392179488264,8.312560808163125,6.896828859900811,5.774736992603153,7.530359514593518,8.549164724490607,8.691059516110547,2.2859910142099094,6.76640964529636,0.0
ORMDL2,6.335981604493772,0.0,6.0724617128426015,4.10059085944738,7.767999012595408,7.882404618191797,6.2922608864688065,8.386319505123003,9.123192827598945,7.320719331550288,0.0,0.0,7.198788791655198,0.0,6.963242904318827,0.0,7.998996527200349,0.0,8.095850595995081,7.290737710701504,9.700562827489149,6.4854751308830485,0.0,7.424527442368499,0.0,6.032759870214981,8.875789276435532,9.510176686527828,8.108236934552181,8.152335551258657,1.980343426045054,0.0,5.96449798157982,5.131074967442787,9.406419745809435,0.0,6.692427198089708,1.8350468753479345,7.617775990885086,1.3980493213839644,8.498761465671853,8.065475376187042,1.0969095033813023,5.863445412351823,7.277770930000152,0.0,0.0,6.383633451816661,0.0,0.0,8.111813812294509,9.099944754843959,0.9248242825986878,0.0,0.0,8.797188114534915,8.536845542875437,0.0,0.0,8.834629058312608,0.0,7.9758708904867,0.0,0.0,0.0,7.392961339344187,6.492524594723155,7.981356070729859,0.438828306152632,5.420300487370048,2.3086521110517713,7.908494701722834,5.980057298823308,10.445139032348928
UBE2N,7.651919917932648,3.872681035756315,6.6148894337481146,7.764732289317483,8.104651166601046,7.412315791561381,7.1086394496259775,8.357094492190779,5.763706351329322,9.027770564816755,7.423779838392263,7.631613618660978,7.956294835458707,8.771179108124509,7.2575952741253875,8.608254821977908,7.135729804287963,0.0,5.715822002589359,8.613667930479757,6.693082667463914,5.164641486585123,5.175752124977729,8.718926673784031,0.0,7.865324990694934,6.859696284645839,0.0,7.862290201197643,8.436711542137214,0.0,3.7254030704358776,7.3337367846195285,0.0,3.555079898326656,8.37283894774884,7.663622143512924,8.342310281538671,7.697391581484613,8.10801733353221,7.718710954436423,6.184429079552386,4.702380501615525,3.9475352517608737,7.416527326788758,10.10213319047053,0.0,6.959329676571736,3.884959282070714,9.104949884555571,8.080950734297023,6.722479686291261,0.0,1.1485306790503178,5.321484397940386,9.219134631254446,9.857712019363348,7.519895678761197,8.714279867139128,7.4208023816318125,8.08600880567115,8.651417701697396,3.602088629057439,9.914794709701281,0.0,8.681284099326072,8.890273398351859,8.330477730184967,5.624992796466021,7.41201086620213,9.392976360633362,7.757503353571293,7.920942319326624,0.0
MLH1,8.219918720448328,6.545437142146056,0.0,6.056633380248349,0.0,8.814684996946434,6.727185309442332,0.0,0.0,0.0,6.943241534254132,0.0,0.39283724892949445,8.193904772666613,8.63631647437492,0.3816067657769394,0.0,6.478462243151103,0.0,0.0,0.0,7.651173705002771,0.0,7.888298806024914,1.4626701103308277,0.0,6.892403169759944,0.38748386329918816,0.0,5.829448755552381,0.0,7.03920420878532,0.0,8.033924003272036,2.5007969551858156,2.6326428021908987,1.3294393755697176,7.568260168801403,9.255901950515952,4.582260930866659,0.43627166335979,7.892263509352788,6.160756859534459,7.634281057296702,9.559363705619946,0.0,3.201296670209617,7.1459525191282545,5.396817102869038,7.747857300095939,0.0,1.488921127515545,0.0,2.994740819184438,7.245495662819921,7.368323111909687,0.0,6.38999522031587,0.0,5.67713610411003,5.743819222473411,0.0,8.47024400146383,10.470221627492304,0.0,9.483610239028405,1.3373571531961808,0.0,0.0,9.038414232014924,0.0,0.0,1.992083169148126,0.0
MRPL27,7.559315901367847,7.593383652506812,8.224672202668222,8.165439670371354,5.570302015408385,8.018244697163292,8.382122508329264,6.8123185190298035,7.438675434448518,7.237582837877169,0.0,9.021718454143345,2.7342305388429886,7.533321944457333,8.294873428123388,8.672411197833133,8.18971585858338,6.487436505020279,7.720148474524359,7.416772198429079,7.603433478259269,6.067154668624717,2.9358199051375977,7.2175894062812995,0.9880702177624592,0.0,0.0,0.0,8.495639205946675,7.046021697610814,0.0,0.0,8.32408601436146,6.796584776379105,10.498280790372394,5.598528976219521,8.023371801305379,7.425249478356919,7.54503395858578,7.3865523139983305,0.0,7.816433310889738,8.016362598760894,8.766237358674118,8.803921218059326,8.380586605481701,0.0,7.914277486644323,0.0,0.0,7.8379684636118325,8.279239123410605,7.0554017512096285,8.967010054568403,8.059939263983082,9.297225814085618,8.753153222390344,9.018842779275332,0.0,8.194151090780267,6.304065606668429,8.900921134386191,5.328082470562099,0.0,0.0,7.28968694280498,8.844470395288177,5.2491646633296885,7.766873391657065,6.036956028061575,8.183947952210804,7.084404482934348,8.325624769236741,9.748033473311091
PHF21A,0.0,0.0,8.624429938999683,10.425761401190838,0.0,3.1529524350379305,4.951158801541647,3.3045855109882303,0.0,7.899659026377443,0.0,3.6523488156610724,0.0,6.180098120428915,8.747464608090105,0.0,0.8713926372747154,0.0,0.0,0.0,1.8227383045011991,1.84818524611339,6.192833292283234,4.298731621376929,1.6988896532055917,0.0,0.0,3.73794629339405,0.0,0.0,3.3449080134303646,3.5602135919727584,0.0,8.47896776159947,0.0,0.0,0.22528603697426222,0.0,5.434314636716145,1.9996464964090237,3.346396717209534,0.0,0.0,2.3689694464835696,2.547513991369351,4.709522242482171,2.8232072289680743,0.0,1.6180224701092292,0.0,0.0,0.0,0.0,6.265371256132373,2.6125813300215794,0.0,1.9433775183416566,9.40371508615637,9.883892639970599,0.0,0.0,1.9625675307586852,0.0,0.0,7.695666776301561,9.242731108114665,0.0,0.0,3.470237492707901,7.660402429050897,0.987646117879921,0.8190133047278769,0.6443067019415767,0.0
MRFAP1,4.818574508649627,7.060793188749098,0.0,0.0,6.139841908522218,5.791162888555018,5.594482862436399,2.2764996433360265,4.823408004363306,6.1075853539885925,1.713475875054704,5.039445504321736,5.539524867921765,5.973016534845062,8.67627446147456,7.093348894431385,6.842966264703618,0.0,0.7314734895685053,9.061384694655972,6.2369632352212685,5.730707877813223,3.624475268120342,5.3740831117210925,6.193166551756018,0.7745943711879588,6.710021173563077,3.7100404657750943,6.10053199126986,6.176252950256154,1.9625231115542947,0.0,6.784726442334853,6.966015097404102,7.601213655733905,1.7479974350550855,4.115266346580715,6.385089305792994,0.0,6.554238878945906,1.5008581284530484,7.4961187641991724,8.56849959723754,6.09335312036925,6.79719460067103,5.38848231804364,0.8114439026757276,6.847946812107441,0.0,1.624339568954336,7.057807652362728,6.242442451642347,1.316504922849179,0.0,0.0,0.0,0.0,8.189873965398434,8.76566734091671,5.333115983211156,0.6727113632690951,6.125518859575091,7.246807091547051,6.952228715536332,7.83191523301168,8.41726603718518,0.0,7.247120517529115,4.037215274428114,1.5567433038934348,8.290083374980156,6.13548972327235,7.775695868799309,10.785011009505855
SLC7A7,0.3482222194739394,7.905037947936024,8.71607177499896,0.0,0.27264672867117584,7.723681420125698,7.367711778239134,2.040997605066414,1.6942829382685547,3.302209363932735,6.452186868029962,9.35187121932355,6.008737857921658,6.57933555055575,2.582151317267715,8.555520930559409,6.668374456388942,9.282506989586963,4.892697019681461,9.745476013326044,2.694414444634176,4.119057313971822,5.959327357907297,0.5743292203171817,2.0100457749038445,1.36774567037343,7.893714103882504,2.014790892543288,0.0,5.5170772302416715,4.074462620704536,0.0,6.110822574047804,7.86693887857991,0.0,6.8262052502866215,2.758993867806283,7.1552736250399605,8.504628336737632,4.369166327190414,0.5772117578596361,0.2832817491937795,2.980641376825886,0.27252968622562074,7.176851318212674,6.724691194801597,2.0394226926529218,1.7097273488513054,0.0,0.0,5.93809285498917,0.0,0.0,0.0,1.0140338647134832,8.151731999103292,2.4765968443679687,8.998282960503635,0.8486740128074707,8.073943379705629,7.582563529575401,0.4850702313289778,0.9192508290164139,1.1893311914033375,10.26976955232243,2.8675387103208108,1.984545604050467,6.802400040114839,2.209010351247464,8.359371819022174,0.43206145096861054,8.869714127069951,0.385574609268763,0.0
SP100,2.89305344486984,0.8339449724337833,1.113700499164728,3.267501340766345,1.103269341797312,0.21417082161596512,6.178810233483246,0.0,4.495356191789646,2.211532466987892,0.5209743273353209,0.0,3.769359179484833,6.801882926578033,0.7506039324201504,2.3916137656246557,3.7931571833854942,0.0,5.585869910924846,1.5044627677709752,7.9617795809214575,7.1730274650060375,4.83130470997758,1.276103555853315,0.4417702902916855,10.131059529100868,0.0,1.3990890424795226,0.6775443232838811,2.46471531063994,2.9975868788864446,5.516607740901554,0.0,1.8534767423737661,1.5425205592291575,8.928710820457127,0.6005085968343693,5.7190191150597895,5.594211124871427,1.8217673503405525,0.4849362274496601,1.1993676782876537,3.953479438644964,8.269799935600613,1.2759188763994278,4.0083613881136975,0.0,4.143123990320305,1.0191823795367674,0.0,1.466131128762188,10.006269968730244,0.0,0.9424582039463903,0.9141435165681971,0.31169956902343604,4.937928132344811,6.863950836145538,0.27149619550230225,0.2589047977948062,3.319950247546352,1.7996427196520415,2.2084954100829988,3.8342864743432328,0.0,0.0,7.478365163336056,8.297104272511769,0.2865890315974514,7.325890061039784,3.3384600716597945,0.9628532616109126,9.868268515228323,5.90688097760952
ACAT1,6.933785061354734,3.3752744150638647,5.393392173660115,3.203049203234287,7.9582452943893465,5.495074721522489,4.054909239045082,7.812703576560284,4.5107467645005705,7.809510912237465,0.0,0.0,1.8894813303375706,7.510669237636446,4.885125282495243,1.8823026309826163,7.57193462772019,0.0,0.0,0.0,8.331705216498893,5.447275021626106,2.075310134348875,7.180645174154441,7.06028521846302,0.0,2.2315030668239784,7.82188237929357,8.389476468416847,6.756956552332707,4.623164535652593,9.003166506665167,8.8146785889699,2.79032373203951,0.0,3.3505241205649954,0.0,0.0,8.000715534521511,7.5735638798626335,8.788153866728754,4.793833471896544,0.0,0.0,5.588228908948104,10.311316917613041,0.0,6.979762427860212,6.1899628928680315,0.0,0.0,1.7536772681823651,0.0,4.177080626810612,5.807048316783451,9.582473208247652,4.694830059668039,2.1340960541469327,2.107858572549266,5.323143053729734,6.565120361904381,8.084250331527615,0.0,6.238870912464042,0.0,0.0,3.005955040068305,1.9516064438028153,7.973083139620779,5.5036985526615805,0.0,0.0,8.048535916616236,0.0
XRN1,7.21584358862414,0.0,7.530632624455957,2.0814487117997196,0.48967753979768835,5.109699043153524,8.526096206332857,0.0,10.436190995481416,0.0765406252333361,8.783571242961267,7.907791998350051,0.0,7.424132688542325,8.882181435368432,0.0,0.0,5.670211511871643,0.0,0.0,0.0,4.192888512191359,0.0,1.84361006126155,0.0,3.851709070090644,4.130799110838194,0.24574024917418863,2.5124569912978862,2.80714262416786,1.0927825067635095,6.113919236884017,8.22650852980868,7.8013462253032175,4.544652297929781,6.210439519983088,0.0,2.318232952868657,0.14839921605898615,0.1927256862758313,4.978575477160761,3.2250481411180503,0.0,2.290840165702919,0.0,8.844981881899303,0.5653632063360396,7.695896405642537,6.268483051523812,4.158821722297105,6.924076125645338,0.0,1.6510999237590989,8.058273196770582,2.719969752386897,2.004882465078212,0.0,0.0,2.76603960128283,1.7455385345492702,7.564507737005363,0.0,8.65285931027276,0.0,6.245124825500276,3.735738781912347,6.057266132687547,1.7289305318286958,3.05488493453239,0.0,7.6488608644470535,8.69898935827789,0.0,0.0
RBM5,6.86450808359001,4.731557989424535,9.564105655784891,1.2594352048212198,0.0,1.1496820951642517,1.0231985661380731,0.9410740002269309,8.93038844698871,0.5497460467060311,0.3011134985205855,0.0,5.713156902791752,5.79264455359649,0.0,0.911030378882039,0.0,6.880416157864373,1.2416083577026702,8.324698113456147,7.436353426197419,2.644843809216411,2.6569516457567257,2.2379093608359075,0.8918173312884754,0.0,2.165336353574944,2.163434324816591,4.970145014015008,1.6145590893285076,1.4395646307654513,7.222553427423428,6.972910879582976,4.737578609302092,0.0,4.526419424104824,0.0,0.0,0.2926003704500862,0.0,1.9966852097026981,0.0,6.047597278414877,4.966878009892893,6.215699949578877,0.0,0.9589948228386241,6.760247564210643,4.595402209981421,1.7282949622473736,0.0,4.209757469287229,2.5213623655852615,7.2868441930361545,9.030581620239717,0.0,6.922733049876836,0.0,7.915186240823488,0.9797648967975358,0.0,1.181528774744708,9.673741907485464,0.0,0.0,8.784389468392053,2.2978370358866433,8.471504519247295,6.776511991928145,0.0,9.084771190767617,7.718176653378195,6.324238163242078,9.405245724939618
PPA2,8.079170076648953,6.087581646538262,0.0,7.886812276512778,8.720883793985198,2.4766098045963694,0.0,8.016763724989339,5.662120029406197,1.6981517881603378,0.0,8.877425251494955,7.318371076971196,7.183059677198715,4.0261006695501,2.268203807449462,2.751425157373145,7.69876716484076,5.559764051848805,6.403668225975418,6.183865598873031,8.189083257994877,8.155020578358576,4.784545860262,0.0,5.002603517323224,7.984617830321414,9.31539414288022,6.333937101548631,6.742275747540269,3.5094171557477303,0.0,8.151772581955761,4.9629376376195005,1.8463729609931996,8.64290730580554,0.0,8.74156810634144,7.856680740124969,7.067423604369427,6.636517320640964,8.9879802069833,6.629120523391753,8.037815975717365,7.126415388703956,0.0,0.0,1.8543627593681418,0.0,0.0,2.906224878725818,0.0,0.0,0.0,8.937791633618941,5.122656155066129,4.9386762924820635,6.012816699191574,4.564024463703561,8.21044244236369,8.566297638929962,0.0,2.2927964705307056,3.7176928717521904,0.0,0.0,7.874870721428493,7.124565945002206,5.85929871793496,1.8789018671227813,9.964267214814187,0.0,6.306974879299501,0.0
PARP1,5.577377464156606,0.0,3.472721703043002,2.3307706298135384,5.591960604971643,8.073836296463538,3.6121755424745543,8.243331100119722,4.0290464355685085,0.0,0.0,2.8593533898546064,0.0,8.534583027992138,5.322865542026615,0.0,0.0,0.0,1.1267086021969683,0.0,0.0,5.175804011366074,0.0,0.7056055167000697,5.543588678149873,3.675330435667598,0.0,0.0,6.048639445569978,0.0,2.1015962933569727,0.0,0.0,3.594070756851538,0.0,7.972457163063293,8.214634827593901,8.156720199651817,0.0,6.11949728530374,4.774386474958147,1.4901285263057629,0.0,3.2478682857998575,5.2123203085061,0.0,0.0,4.445508217018006,4.570651149161352,0.0,4.822725050073178,4.617086859508117,0.0,0.0,7.661721101286483,5.648571857995138,9.880354930986709,1.1902861474428699,0.0,0.0,0.0,9.185150469850687,0.0,0.7327736746119256,0.0,4.842878292045374,6.060401959378405,7.562150821627887,0.0,0.4316079844877877,9.844716747366636,0.0,6.385384442223258,0.0
GOT1,7.683303448825276,1.565987040750771,4.092021337381496,1.790584391911233,0.0,8.60089042017364,6.4480700392862005,0.0,0.0,6.788281135564023,3.6868254471445634,4.908404630672073,4.066278666318732,8.418843499994638,5.897049183188102,0.0,1.7129786875800086,0.0,0.7898644390238363,0.46786374493729604,9.310980792350906,8.197585307439244,6.7782874387674426,7.208322161283212,0.0,6.694518081035553,9.303467978167417,3.913569218148572,8.448500422168706,2.2503522396139157,4.106448828895772,0.0,0.0,4.1188165181348095,0.0,6.383792406486269,7.610626248491386,0.0,7.492806562912191,0.0,6.726327166409453,7.34933873640422,0.0,6.600280162097453,6.689676560452822,0.0,0.0,7.566617302517272,0.0,0.0,1.366655132358785,0.0,0.0,0.0,7.308548365020465,6.085520260526016,0.0,5.41776139442685,7.210291444950536,7.835816726879729,2.5878594073365315,0.0,0.8591760464885363,7.811515985604374,8.691530675424266,0.5145272943979871,4.268426907592657,6.93204935677198,3.8441546265279416,5.051037058241467,0.0,6.889911541332497,5.088798836988655,10.03153580190042
